ticker,quarter,f_yoy,f_gm,f_dgm,D2,A_orac,A_feas,B,C,Cw_0.0,Cw_0.05,Cw_0.1,Cw_0.25,Cw_0.5,Cw_1.0,D1,Cw,t1_h4,t1_h4_filed,t1_h8,t1_h8_filed,t1_h4_latest,t3_raw,ni_dir,t3,t2,caveat
AVGO,2021Q3,0.16440474145335848,0.6192092062555326,0.04954763607858703,1.0,0.0007740103167784655,0.11046669750633165,0.97085938936037,0.023955029986465683,0.9687392251625603,0.9703784683410602,0.972507238697091,0.9763895029071155,0.9772450907181698,0.9760449700161995,0.16440474145335848,0.972507238697091,0.20561630889698934,2022-12-16,0.040873460246360516,2023-12-14,0.20561630889698934,0.03744138402416164,,0.020538406526463493,0.0,
CRUS,2021Q3,0.14296727170789825,0.5047591910637577,-0.020740349280798376,1.0,1.0,0.9999999999839702,0.90966475905964,0.9603137613100549,0.9368336241261088,0.9434660404640501,0.9471707690497769,0.9511569665053841,1.1565185121251379e-08,1.5649918666262418e-09,0.14296727170789825,0.9471707690497769,0.16031389653262806,2022-11-01,-0.11008853551965136,2023-11-02,0.16031389653262806,-0.0035202304499071246,1.0,-0.02042320794760527,0.0,
DIOD,2021Q3,0.5257890525134323,0.3628169500145307,0.011230877384632798,4.0,0.9543748463928257,0.16319176495839277,0.9361182083715645,0.9267839430008352,0.920812728245488,0.8580412071679739,0.8577522171098937,0.922346945336377,0.9239687864559382,0.9267808333192348,0.5257890525134323,0.8577522171098937,0.10574601948996865,2022-11-07,-0.22373305350555273,2023-11-08,0.10574601948996865,0.03342306841484882,1.0,0.016520090917150676,0.0,
INTC,2021Q3,-0.0049168694241686905,0.5708318475879985,0.03823857913706585,1.0,1.0,0.9999999999853344,0.21405272202555453,0.09707278796535401,0.1654556452405679,0.1275827597705554,0.12276887760254794,0.11584704017915319,0.10062985435228386,0.09704209537106538,-0.0049168694241686905,0.12276887760254794,-0.20081283868278454,2022-10-28,-0.0769331073151649,2023-10-27,-0.20081283868278454,-0.13385482041431723,0.0,-0.15075779791201538,0.0,
IPHI,2021Q3,0.8226267299020371,0.5490106163452259,-0.04964239251809244,5.0,2.1093301780235253e-06,0.8111532916319503,0.17636097808757784,0.9024738924245675,0.23134843841218997,0.22553740075964213,3.4941578700787303e-09,1.0748619179473593e-11,0.09782462779533357,0.097526107575462,0.8226267299020371,3.4941578700787303e-09,,,,,,,,,,
LSCC,2021Q3,0.25167761882511996,0.6130336364719431,0.01081072939462846,2.0,4.2171583997114947e-07,0.19857069831571075,0.8664487354149415,0.10644409945835119,0.8942026196890089,0.8926874628413758,0.8929315582356823,0.8934847693370448,0.8939668236463182,0.8935566254899012,0.25167761882511996,0.8929315582356823,0.3077681163814996,2022-11-01,0.1139650684891802,2023-10-31,0.3077681163814996,0.06038007153657077,1.0,0.04347709403887262,1.0,
MCHP,2021Q3,0.19828968466060926,0.6420288008155983,0.032499901067564396,2.0,0.9999999999998579,0.999999999985306,0.8762353817576277,0.9999999999961915,0.8054176425233716,0.9451808656602203,0.8531969001770158,0.9450139156494421,0.9448046058539608,0.9999999999961915,0.19828968466060926,0.8531969001770158,0.2566371681415929,2022-11-03,0.08735288442986677,2023-11-02,0.2566371681415929,0.026738623034119335,1.0,0.00983564553642119,0.0,
MPWR,2021Q3,0.5752031319646205,0.5598550373827633,0.008898853739652601,4.0,0.8762564445625814,0.24636311303142677,0.9999999999939746,0.9130787138275024,0.9999999975322567,0.9999999999968452,0.9999999989904609,0.04829588795935559,0.9999999963113595,0.08692498879507848,0.5752031319646205,0.9999999989904609,0.5313270813113173,2022-11-09,-0.04148214235251846,2023-11-08,0.5313270813113173,0.011301406395825664,1.0,-0.005601571101872482,1.0,
MRVL,2021Q3,0.4792870037962482,0.3456051366275638,-0.14835537744027916,4.0,8.727129280333905e-06,0.18394111877837147,0.05592014857568813,0.03135193692524863,0.04989346762891086,0.04999640190543818,0.04965048509753275,0.04874329552711948,0.031753242010429526,0.03135229966734143,0.4792870037962482,0.04965048509753275,0.2691899656964529,2022-12-02,-0.07721329603850913,2023-12-01,0.2692371202113606,0.020324435285442755,1.0,0.0034214577877446084,0.0,
MTSI,2021Q3,0.11186228299591305,0.5717982990656655,0.055461524749915836,1.0,1.0,0.9999999999829186,0.9999999999966747,0.9999999999966889,0.8402027669149006,0.9999999999966747,0.9999999999966747,0.9999999999966782,0.9999999999966818,0.9999999999966889,0.11186228299591305,0.9999999999966747,0.147753703023626,2022-11-14,-0.15587951320280224,2023-11-13,0.147753703023626,0.027881885982888543,1.0,0.010978908485190397,0.0,
MU,2021Q3,0.3648400147112909,0.4211802748585287,0.09698020130207413,3.0,0.9999999930379317,0.6989742140836464,0.6042118717504235,0.22835023173128244,0.5803045879998351,0.577374185630783,0.5741169314146299,0.5661370575113248,0.9162351954046315,0.9072903723891109,0.3648400147112909,0.5741169314146299,-0.1971235194585449,2022-10-07,-0.39635706758994427,2023-10-06,-0.1971235194585449,-0.07810519221408585,0.0,-0.095008169711784,0.0,
MX,2021Q3,-0.04167367960413371,0.2983069303452879,0.027848789166441124,1.0,0.005065694920605369,0.09162474254318632,0.9761630437150736,0.018903708824551065,0.976686776315483,0.9770602516409547,0.9773876875798244,0.9780228829839581,0.977573974394733,0.9656453634585768,-0.04167367960413371,0.9773876875798244,-0.4393779527559055,2022-11-08,-0.13980533434458353,2023-11-08,-0.4393779527559055,-0.12489921649125171,0.0,-0.14180219398894986,0.0,
MXIM,2021Q3,0.3199411774413288,0.6723923567940766,0.007946816251801603,2.0,0.0016893762227063154,0.1947456938625091,0.9546778439074909,0.05451477304562403,0.9419127402451438,0.9327426291404871,0.9359383341701762,0.942279809599159,0.9448972371997699,0.9454847183783959,0.3199411774413288,0.9359383341701762,,,,,,,,,,
MXL,2021Q3,2.1489727077583565,0.5479851589280149,0.04594590716475211,5.0,0.03584525159528719,0.999999999988006,0.04063333391057517,0.04422648113216369,3.9943342413736945e-12,5.531764784722581e-12,0.16386043884385063,0.029481745365864495,1.5086293678186725e-09,0.044229143366667105,2.1489727077583565,0.16386043884385063,0.24352624753018182,2022-10-25,-0.5256710880901551,2023-10-25,0.24352624753018182,0.021303320457477737,1.0,0.004400342959779591,0.0,
NVDA,2021Q3,0.6831350232798759,0.6477639465191333,0.059300418324616966,5.0,0.9999976134212772,0.5712155456148807,0.9999999984482031,0.03355142566041762,0.9999999999954525,0.9999999999954525,0.9999999999954667,0.9999999999954912,0.9999999999964615,0.0335535430774703,0.6831350232798759,0.9999999999954667,-0.16500070392791777,2022-11-18,2.055134041476985,2023-11-21,-0.16500070392791777,-0.11631794640192428,0.0,-0.13322092389962242,0.0,
NXPI,2021Q3,0.4287286736378646,0.5477657935285054,0.07445814355602332,3.0,0.9884236063814613,0.8249741687306756,,,,,,,,,0.4287286736378646,,0.20412443201677744,2022-11-01,-0.0031930333817126177,2023-11-07,0.20412443201677744,0.017669382907820497,1.0,0.0007664054101223505,0.0,
ON,2021Q3,0.37610218376596616,0.383316366249476,0.07486972430468819,3.0,0.0026792676459332344,0.999999999972971,0.8193435254514826,0.11068426978429995,0.8293888625323249,0.8425614908227073,0.857533456325827,0.8817437866643826,0.8877211615391076,0.8893183581160186,0.37610218376596616,0.857533456325827,0.25859594741978076,2022-10-31,-0.0053817385752075175,2023-10-30,0.25859594741978076,0.06891546159802153,1.0,0.052012484100323386,0.0,
POWI,2021Q3,0.6859180769806799,0.5069846205096885,0.005861361561058875,5.0,0.0005759207622681467,0.0970549279064167,0.12612780236230067,0.022149689035549033,0.06600801313694131,0.13608311045845467,0.10021249496519592,0.13693008139715215,0.05079518662138444,0.9464516555831294,0.6859180769806799,0.10021249496519592,-0.09358170792415255,2022-11-02,-0.2166969350882777,2023-11-07,-0.09358170792415255,0.055426112618835344,1.0,0.0385231351211372,0.0,
QCOM,2021Q3,0.6472511751481709,0.577667493796526,0.002764571254118553,5.0,1.0,0.9999999713625702,0.9123930356783573,0.060270988068242166,0.9307015660942253,0.9356691794286773,0.9393437153232057,0.9443144268266035,0.9411473295128232,0.9397290297279648,0.6472511751481709,0.9393437153232057,0.2205441302485005,2022-11-02,-0.24256252742430895,2023-11-01,0.2205441302485005,-0.005503971848324074,1.0,-0.02240694934602222,0.0,
QRVO,2021Q3,0.41005726070574555,0.49190120961749934,0.07817514920231161,3.0,1.0,0.9999999999825775,0.9999999999959996,0.047945039745721334,0.9614919727347169,0.9999999999959996,0.9999999999959996,0.9999999999959996,0.9999999999959996,0.9520549174630063,0.41005726070574555,0.9999999999959996,-0.07742772742916137,2022-11-03,-0.04711685176118274,2023-11-02,-0.07742772742916137,-0.02979176649614179,0.0,-0.04669474399383994,0.0,
SLAB,2021Q3,-0.18330096900252013,0.5681566091614944,-0.040474307367443174,1.0,0.33943112332293246,0.7855858098941738,2.3835573079254037e-12,2.3858859595720562e-12,2.3846989882627295e-12,2.384772703625217e-12,2.3848462534779735e-12,2.3850579755343627e-12,2.385370038754659e-12,2.3858846157019998e-12,-0.18330096900252013,2.3848462534779735e-12,0.4598038207876385,2022-10-26,-0.24482149012108212,2023-11-01,0.4598038207876385,0.021211945093772888,,0.004308967596074742,1.0,
SMTC,2021Q3,0.28779061673395523,0.6239432660915439,0.009638657989079813,2.0,0.9999999999687645,0.9999999996574047,0.8745296350181452,0.14302304626816228,0.8546571576693359,0.8546069676356636,0.8547404208940054,0.8549299150883908,0.8555439017534874,0.8569855612973775,0.28779061673395523,0.8547404208940054,-0.08882071696796834,2022-11-30,0.1310734272427343,2023-12-06,-0.08882071696796834,0.016136572087575796,0.0,-0.0007664054101223505,0.0,
SWKS,2021Q3,0.5152008686210641,0.5003582945180939,0.04691095467010259,4.0,1.0,0.9999999999806448,0.9044455193197123,0.9999999999965468,0.8875619377141656,0.8910642457590409,0.8952571227006401,0.04533774998436266,0.9999999999964739,0.9999999997883151,0.5152008686210641,0.8952571227006401,0.0732321305972996,2024-11-15,-0.13369820172009383,2024-11-15,0.0732321305972996,0.0071486540993938585,0.0,-0.009754323398304288,0.0,
SYNA,2021Q3,0.1808357348703169,0.5210494203782794,0.08156815236675202,1.0,1.0,0.999999999985107,0.9632926188360241,0.9999999999975557,0.9731676924730003,0.9750062284162582,0.9759857247185956,2.438837359156159e-12,2.4388712508628673e-12,2.438921734142707e-12,0.1808357348703169,0.9759857247185956,0.20230748591360337,2022-11-03,-0.4695380495425129,2023-11-09,0.20230748591360337,0.03910485838097555,1.0,0.022201880883277403,0.0,
TXN,2021Q3,0.41401667181228774,0.6718340611353711,0.029043076263497114,3.0,0.9995861050897352,0.8736645300084462,0.9999999999949978,0.9999999999949409,0.9999997326648968,0.9999999999964615,0.9999999999949836,0.9999999999949836,0.9999999996413891,0.9999999999949409,0.41401667181228774,0.9999999999949836,0.12879603704501408,2022-10-26,-0.13527952680786115,2023-10-25,0.12879603704501408,0.011264050989146401,1.0,-0.005638926508551745,0.0,
WOLF,2021Q3,0.34501845018450195,0.17352537722908093,-0.29510930911778255,3.0,0.0006802206762452784,0.28752178446826476,0.028723917761272696,0.7098787151203649,0.02651072475396785,0.02643689478003187,0.026347879200207685,0.0262077729462555,0.026469816575639658,0.28792550543768897,0.34501845018450195,0.026347879200207685,0.5408684546615581,2022-10-27,-0.1819312059676751,2023-11-02,0.20945083014048538,0.015669698879896554,1.0,-0.001233278617801592,1.0,
XLNX,2021Q3,0.20908028783235366,0.6670783035854524,-0.012557516102357669,2.0,0.023855297881259504,0.7968341408514286,0.999999871414823,0.5771477260758824,0.9999999999926104,0.9999999999926672,0.9999999986958414,0.9999999556704761,0.9999999999952465,0.4228055257111363,0.20908028783235366,0.9999999986958414,,,,,,,,,,
ADI,2021Q4,0.5328412921486345,0.47949877926181245,-0.19080676455507745,5.0,0.9999999999991473,0.9999999999865565,0.18879113084851257,0.07088390489606186,0.15386224046928737,0.1372430212259243,0.09164969185559763,0.08138774959963309,0.07796842461695691,0.07088345916667671,0.5328412921486345,0.09164969185559763,0.21060927402485485,2023-02-15,-0.22677227869018934,2024-02-21,0.21060927402485485,0.13142124784820897,1.0,0.1414286547784323,0.0,
ALGM,2021Q4,0.4168416892915425,0.529580083673364,0.07754604024823825,4.0,0.9999999999999432,0.9999999999866986,,,,,,,,,0.4168416892915425,,0.33306720820451274,2023-02-01,0.024900618596481294,2024-02-06,0.33306720820451274,0.031087611920102898,1.0,0.04109501885032624,1.0,
AMD,2021Q4,0.5398072117101036,0.48365406909343844,0.044525186551489127,5.0,0.9999843108823919,0.40358589225907354,0.9338559233317681,0.9717693073870347,0.9190170795456808,0.9038049155176521,0.904151076467002,0.905201390300392,0.9069916340688625,0.9718108869325658,0.5398072117101036,0.904151076467002,0.1601740571902197,2023-02-27,0.10162529023039824,2024-01-31,0.1601740571902197,-0.07350995941122929,0.0,-0.06350255248100595,0.0,
AOSL,2021Q4,0.2341390027119583,0.3452134627208811,0.0646280492297131,2.0,7.085300829730739e-05,0.20107590717419757,0.8717892986250739,0.9714232092114866,0.8953772021077855,0.9030286985435294,0.9107045083171234,0.9276462841275549,0.9129090334266716,0.028577359714925362,0.2341390027119583,0.9107045083171234,-0.02358278286148796,2023-02-08,-0.12436427209154477,2024-02-07,-0.02358278286148796,-0.07264125370668773,0.0,-0.06263384677646439,0.0,
AVGO,2021Q4,0.14535333230245873,0.6261644390441474,0.046761315493815014,2.0,1.951315804590186e-12,0.11092155104703312,0.9713501346898025,0.023129327521482824,0.9693216047888289,0.9707280722677455,0.9725731386661097,0.976125300875331,0.9787000365802411,0.976871229589673,0.14535333230245873,0.9725731386661097,0.15689073449260316,2023-03-08,0.34167134043746494,2024-03-14,0.15689073449260316,0.018267939601440908,,0.028275346531664247,0.0,
CRUS,2021Q4,0.34135463902684804,0.5053682660565031,-0.013482953982365431,4.0,1.0,0.9999999999844249,0.9013932406029791,0.9589960097987248,0.12872345638496108,0.9114232249832942,0.07434842882865436,0.890581117689128,0.05536588012770321,4.015974795189687e-12,0.34135463902684804,0.07434842882865436,0.07701846816534719,2023-02-02,0.048091543595978115,2024-02-06,0.07701846816534719,-0.025594313643435895,0.0,-0.015586906713212556,0.0,
DIOD,2021Q4,0.5233746635257013,0.3844347527268562,0.025453433715290852,5.0,0.9999759177175594,0.15989768331895873,0.9408332255786357,0.932471698341919,0.9270104636959394,0.8627649998876267,0.8624571000696541,0.9284301359754501,0.9299069354680464,0.9324727434094412,0.5233746635257013,0.8624571000696541,0.033406848810111356,2023-02-10,-0.34967513885194235,2024-02-09,0.033406848810111356,0.01840869344866919,1.0,0.028416100378892528,0.0,
INTC,2021Q4,0.046855397370861196,0.5599208003334722,0.028583866934683178,1.0,1.0,0.9999999999859028,0.19190599837739067,0.08340654321529113,0.14734733784864165,0.11258521103591172,0.10909073902470819,0.10360834701593924,0.08858658359629351,0.08339279209898606,0.046855397370861196,0.10909073902470819,-0.31595869056897896,2023-01-27,0.09713715994872518,2024-01-26,-0.31595869056897896,-0.1446097974310006,0.0,-0.13460239050077727,0.0,
LSCC,2021Q4,0.2801673104171114,0.6278854682323688,0.023219409731951468,3.0,2.7648963255882462e-08,0.20128432210703473,0.8850181317573443,0.09342915721780666,0.90909703732784,0.9071766395159921,0.9071250811343079,0.9072342036264597,0.9070530814105779,0.9065708488825333,0.2801673104171114,0.9071250811343079,0.24094643675729044,2023-02-17,-0.030484200954762453,2024-02-16,0.2958339777154262,0.051378714140406845,1.0,0.061386121070630184,1.0,
MCHP,2021Q4,0.2598701794578082,0.6475330343071888,0.030579998797452213,3.0,1.0,0.9999999999844249,0.8856190977882599,0.9999999999964189,0.7642104203709469,0.7637247094448674,0.8642603971262321,0.9470741901293128,0.9469284424030654,0.9999999999964189,0.2598701794578082,0.8642603971262321,0.23425320056899013,2023-02-02,-0.18601327678406787,2024-02-01,0.23425320056899013,0.02182177013820019,1.0,0.03182917706842353,1.0,
MPWR,2021Q4,0.2470877566281966,0.5758835566051149,0.02450395117458093,2.0,0.6619581801106348,0.27741420712114134,0.03556935330565436,0.9176463118937541,0.026645461540809854,0.9999999994934967,0.03595319520547834,0.046127452450206614,0.05380051025250646,0.08235611883786671,0.2470877566281966,0.03595319520547834,0.3670327841570977,2023-02-24,-0.01304313800509549,2024-02-29,0.3670327841570977,0.00603655122980884,1.0,0.01604395816003218,1.0,
MRVL,2021Q4,0.6146854666376944,0.4853023129094444,-0.022680831637661936,5.0,8.921041041591693e-06,0.17815224878587158,0.0548579193857073,0.04297520067232112,0.048898871802567946,0.04908282660190821,0.04875835681580392,0.04790370349275258,0.04373184447176046,0.042975462577342895,0.6146854666376944,0.04875835681580392,0.056234726108692845,2023-03-09,0.005639760310186759,2024-03-13,0.05621742367833216,-0.0364719266702111,0.0,-0.026464519739987757,0.0,
MTSI,2021Q4,0.05407167451052297,0.5812152489192132,0.053428982119438584,1.0,1.0,0.9999999999833165,0.9999999999967812,0.9999999999968026,0.8495331036333771,0.9999999999967812,0.9999999999967812,0.9999999999967848,0.9999999999967883,0.9999999999968026,0.05407167451052297,0.9999999999967812,0.12832978323518351,2023-02-02,-0.1274596899569138,2024-02-01,0.12832978323518351,0.022934799987174737,0.0,0.032942206917398076,0.0,
MU,2021Q4,0.3662483487450463,0.47280638143582304,0.13132685699724972,4.0,0.9999823167985102,0.7126519318543992,0.8578804627159481,0.942312168722954,0.8410475693250645,0.8416238907657717,0.8432476044518125,0.848975480112284,0.9338763103024579,0.9320710775850848,0.3662483487450463,0.8432476044518125,-0.4685833224925199,2022-12-22,0.1569155446756425,2023-12-21,-0.4685833224925199,-0.24516535013810692,0.0,-0.23515794320788358,0.0,
MX,2021Q4,0.017522213230993566,0.3668267716535433,0.1377801178594674,1.0,0.006575854057020007,0.09245273077942805,0.9767186616888832,0.018565863177540692,0.9772296013975138,0.9775763936886152,0.9778904757666477,0.9784955356815058,0.9779672047568782,0.9814282026026293,0.017522213230993566,0.9778904757666477,-0.4472288938233562,2023-02-22,-0.1667158550582063,2024-03-08,-0.4472288938233562,-0.08593500217811378,0.0,-0.07592759524789044,0.0,
MXIM,2021Q4,0.3199411774413288,0.6723923567940766,0.007946816251801603,3.0,0.00014425386305758496,0.18819249946081784,0.9152064764760907,0.10199305733972075,0.8907742828321259,0.8748255635135804,0.8807651512355253,0.8923304180032697,0.8969748198410731,0.898006903801973,0.3199411774413288,0.8807651512355253,,,,,,,,,,
MXL,2021Q4,0.46695779305765717,0.5648724398757039,0.14219011878117083,5.0,0.03285332484447299,0.9999999999879208,0.03937271699048842,0.9756558658710829,7.973020584457585e-12,4.971439017224133e-12,4.7363858339148764e-08,0.028667806235380518,2.5009631314619843e-12,5.45879978937772e-10,0.46695779305765717,4.7363858339148764e-08,0.17224241495185355,2023-02-01,-0.5686199610442347,2024-01-31,0.17224241495185355,-0.009831901277518318,1.0,0.0001755056527050214,0.0,
NVDA,2021Q4,0.502962336013542,0.6519780374489652,0.025655566014348152,5.0,0.9999992837621512,0.5805090461386297,0.9999999999956088,0.03240159425333005,0.9999999999955946,0.9999999999956017,0.9999999999956088,0.9999999999956244,0.9999999999956515,0.03241017633583551,0.502962336013542,0.9999999999956088,-0.20829517205285886,2023-02-24,2.6527846636919516,2024-02-21,-0.20829517205285886,-0.02074436287154291,0.0,-0.01073695594131957,0.0,
NXPI,2021Q4,0.2620202911336569,0.553303040894792,0.07249139554851936,3.0,0.9985506880465157,0.834035779578145,,,,,,,,,0.2620202911336569,,0.08983218163869688,2023-03-01,0.033212560386473466,2024-02-22,0.08983218163869688,0.009256179330538794,1.0,0.019263586260762133,0.0,
ON,2021Q4,0.3224777954907765,0.41375351587164916,0.07882601264535294,3.0,0.0004377806232078954,0.9999999999740226,0.8719245941485166,0.06263974570910397,0.8714731830104822,0.8843435693089102,0.8991966549227006,0.925246820096782,0.9339690161869665,0.9373609426807312,0.3224777954907765,0.8991966549227006,0.13948323492768533,2023-02-06,-0.040644609241300644,2024-02-05,0.13948323492768533,0.03433259740120753,1.0,0.04434000433143087,0.0,
POWI,2021Q4,0.45940278546012925,0.5189561931483911,0.027174703992202287,4.0,0.0004342344473877063,0.09610666395674773,0.11194878055085568,0.02177906755245549,0.0651336894950148,0.13345155469976455,0.0535001038997763,0.0672878336031272,0.04973204837222022,0.9495571507421268,0.45940278546012925,0.0535001038997763,-0.2773408087852005,2023-02-07,-0.2826240282119099,2024-02-12,-0.2773408087852005,0.00015634527025598643,0.0,0.010163752200479326,0.0,
QCOM,2021Q4,0.11875374475733969,0.5782990574121679,-0.09036481316901845,1.0,0.9999999999998295,0.9999999999906777,0.5430909908149434,0.4562898050457919,0.617323555068164,0.6378674973214463,0.653689454546027,0.6734816559681557,0.5618017910708711,0.5437272207360949,0.11875374475733969,0.653689454546027,-0.11602055114432508,2023-02-02,0.04987847405685297,2024-01-31,-0.11602055114432508,-0.02538692080461069,0.0,-0.015379513874387352,0.0,
QRVO,2021Q4,0.18387010370728074,0.4951635055383478,0.031564798767005575,2.0,1.0,0.9999999999831459,0.999999999996156,0.04601903479064232,0.9628951758750389,0.999999999996156,0.999999999996156,0.9999999999961542,0.9999999999961524,0.9521534443665514,0.18387010370728074,0.999999999996156,-0.3327561117709211,2023-02-02,0.4447577699416505,2024-02-01,-0.3327561117709211,-0.13139136400787926,0.0,-0.12138395707765592,0.0,
SLAB,2021Q4,-0.1649830585046307,0.5924817806536782,0.004842295675137387,1.0,0.650004355624036,0.7603601968343555,2.346043707462406e-12,2.350377066220543e-12,2.349410004715294e-12,2.3494685936660386e-12,2.349529568065414e-12,2.349694973505779e-12,2.3499521533881242e-12,2.350378639446212e-12,-0.1649830585046307,2.349529568065414e-12,1.3175751134807983,2023-02-01,-0.6625085009229574,2024-02-20,0.23310810810810811,-0.01018291258292836,,-0.0001755056527050214,1.0,
SMTC,2021Q4,0.2651185732272425,0.6345238339523526,0.02406317014996162,3.0,0.9999999999581348,0.9999999995269206,0.8763580082791037,0.14121442446568402,0.8560587758632537,0.8562197601291293,0.856365149840954,0.8567126583990361,0.8571379418103245,0.8587949875100767,0.2651185732272425,0.856365149840954,-0.12090265022303859,2023-03-30,0.15184583791011996,2024-03-28,-0.12090265022303859,-0.062203945451174913,0.0,-0.052196538520951574,0.0,
SWKS,2021Q4,0.37023100240409734,0.4681516515371119,-0.011518046382821168,4.0,1.0,0.9999999999813269,0.10703318140312708,0.9999999999964331,0.09446731987542462,0.08671804739752466,0.08065930690892895,0.04377047320528589,0.9999999999339746,0.9999999999964331,0.37023100240409734,0.08065930690892895,-0.1199020127118644,2023-02-07,-0.09614082599864593,2024-01-31,-0.1199020127118644,0.006540260652350471,0.0,0.01654766758257381,0.0,
SYNA,2021Q4,0.13489646772228991,0.5315266970753958,0.121965186722168,1.0,0.999999999999801,0.9999999999855049,0.9645974235361187,0.9999999999976126,0.9739054837319657,0.9756285128763923,0.9765471852787697,2.380775898686855e-12,2.3808077519520874e-12,2.3808552574904865e-12,0.13489646772228991,0.9765471852787697,-0.1602853745541023,2023-02-02,-0.3288020390824129,2024-02-08,-0.1602853745541023,-0.006569703165878127,0.0,0.0034377037643452124,0.0,
TXN,2021Q4,0.21640031438302332,0.6788714193409433,0.036220122510972175,2.0,0.9999068492516008,0.9949596281100295,0.9999999999954241,0.9999999999953957,0.999999998445702,0.9999999427072072,0.9999999999954241,0.999999999995417,0.9999999999954099,0.9999999999953957,0.21640031438302332,0.9999999999954241,-0.03352649006622521,2023-02-03,-0.12698072805139182,2024-02-02,-0.03352649006622521,-0.032266864727654276,0.0,-0.022259457797430937,0.0,
WOLF,2021Q4,0.35584415584415585,0.31545338441890164,-0.15207908311356588,4.0,0.001387340149009092,0.27317981631519694,0.024560784774859675,0.909384939852409,0.02278732955793929,0.02269210306568939,0.022574691413629198,0.022321097457065543,0.02220066078565657,0.02403357713553525,0.35584415584415585,0.022574691413629198,0.2484113229347198,2023-01-26,-0.03563165201295693,2024-02-01,0.004043905257076874,-0.019710529418227818,1.0,-0.009703122488004479,1.0,
XLNX,2021Q4,0.22077922077922074,0.6756927450121291,-0.031018624984022414,2.0,0.028096217172700798,0.7215885551139425,0.9999999999057536,0.9173180610219034,0.9999999999953104,0.9999999999953388,0.9999998392606657,0.9999999999955094,0.9999999999967457,0.08267656526066106,0.22077922077922074,0.9999998392606657,,,,,,,,,,
ADI,2022Q1,0.7224031703132199,0.5222965600253028,-0.1484760883232571,5.0,1.0,0.9999999999868407,0.18840617896248743,0.06794399022479053,0.15184266572658034,0.13358038582821857,0.11680981784381982,0.09026063129639181,0.07409166981503183,0.06793470079249585,0.7224031703132199,0.11680981784381982,0.0978666677433595,2023-05-24,-0.33831280474910586,2024-05-22,0.0978666677433595,0.0029796248278948223,1.0,0.0301092093614079,0.0,
ALGM,2022Q1,0.1348746419862692,0.5420647380632163,0.08949281606916343,2.0,1.0,0.9999999999870397,,,,,,,,,0.1348746419862692,,0.34525420259320105,2023-05-25,-0.10712390283731377,2024-05-23,0.34525420259320105,0.020950856884252467,1.0,0.048080441417765546,1.0,
AMD,2022Q1,0.48766954377311955,0.5026937422295897,0.05540644259950345,5.0,0.6452030678082645,0.41507712155175736,0.9301592426913169,0.9030975532447855,0.9144948005561407,0.914392695110775,0.9142814054631706,0.9139092866858448,0.9000027593487953,0.9031012598113117,0.48766954377311955,0.9142814054631706,-0.09070834041107523,2023-05-03,0.022417336073230043,2024-05-01,-0.09070834041107523,-0.03799437637242481,0.0,-0.01086479183891173,0.0,
AOSL,2022Q1,0.21714411635081543,0.3536382869764483,0.046712643206379634,3.0,0.0001454241145309079,0.18871585214771028,0.8860857128029577,0.07392167991446928,0.9458161751614929,0.9500605632134727,0.9528327645278026,0.9325307211400238,0.9332451488258645,0.9709822404451011,0.21714411635081543,0.9528327645278026,-0.3477629785621854,2023-05-08,0.1320156910078456,2024-05-08,-0.3477629785621854,-0.12399867853153781,0.0,-0.09686909399802474,0.0,
AVGO,2022Q1,0.15792637114951158,0.6552037373475215,0.06136451871491444,2.0,2.481552439337877e-11,0.11084259695341833,0.9716943154380749,0.02263937005942267,0.9699197544723619,0.9711965682879435,0.9728382220189838,0.9761800880064134,0.978782006252217,0.9773617074860999,0.15792637114951158,0.9728382220189838,0.07774898185857082,2023-06-07,0.4298637352570709,2024-06-13,0.07774898185857082,0.028984688843608497,,0.056114273377121576,0.0,
CRUS,2022Q1,0.12876624913801082,0.5279885620289269,0.010280475284518253,2.0,1.0,0.9999999999848512,0.9123480423488924,0.9286449309548322,0.8834145508461126,0.960844771840478,0.07358047741292163,0.058699090425679376,0.054506512237778255,6.88021130731176e-12,0.12876624913801082,0.07358047741292163,-0.23909529524136075,2023-05-19,-0.0026688339207450174,2024-05-24,-0.23909529524136075,-0.028201429522662247,0.0,-0.0010718449891491677,0.0,
DIOD,2022Q1,0.37046836201729594,0.3971314385916684,0.04693878511106214,5.0,0.982541126856638,0.16149204183125712,0.9349914902256902,0.9265258557468323,0.919722459785804,0.8666008132529504,0.8662836087444965,0.9216178093616244,0.9234800588563347,0.9265329709367065,0.37046836201729594,0.8662836087444965,-0.030867641659908407,2023-05-09,-0.3537125380692191,2024-05-09,-0.030867641659908407,0.008193999481164949,0.0,0.03532358401467803,0.0,
INTC,2022Q1,0.027530283311642867,0.5362918939984411,-0.031732933311599876,1.0,0.9999999999998863,0.9999999999865281,0.18333708728814016,0.03358591164957947,0.14521195318320798,0.12493468261337437,0.036049457427369806,0.03470097233805725,2.9824397843739505e-08,2.514612189063548e-08,0.027530283311642867,0.036049457427369806,-0.36168473818994173,2023-04-28,0.08612889457959882,2024-04-26,-0.36168473818994173,-0.1615523926736815,0.0,-0.1344228081401684,0.0,
